0	0		0								Admin	20/03/2023 16:37:46		0	0		0	0	test records	43				27/06/2023 15:21:20	Admin	onbekend	unknown		0	0			
0	0		1703				6	26	13		Admin	20/03/2023 16:38:44		0	0	yes	1540	0	test records	44		Cologne		30/04/2024 10:16:49	Yanne	Birckmann	Birckmann workshop	Birckmannica officina	737	0			printer / publisher
0	0		0						5		Admin	20/03/2023 16:38:44		0	0		0	0	test records	47				27/06/2023 15:21:20	Admin	Willibrordus en Bonifacius College	Willibrordus and Bonifacius College	Collegium SS. Willibrordi et Bonifacii	0	0			college
0	0		0						1		Admin	20/03/2023 16:38:44		0	0		0	0	test records	48				21/02/2024 14:03:20	Yanne	Comin da Trino	Comin da Trino workshop		0	0			printer / publisher
0	0		0						1		Admin	20/03/2023 16:38:44		0	0		0	0	test records	49		Trento		30/04/2024 10:16:49	Yanne	Concilie van Trente	Council of Trente	Concilium Tridentinum	738	0			
0	0	yes	1844						5		Admin	20/03/2023 16:38:44		0	0		1590	0	test records	50		Venice		30/04/2024 10:16:49	Yanne	Baglioni	Baglioni workshop	Officina Baglioni	8273	0			printer / publisher
0	0		1876						66		Admin	20/03/2023 16:38:44	De Gulden Passer	0	0		1555	0	test records	51		Antwerp		30/04/2024 10:16:49	Yanne	Plantijn	Plantijn workshop	Officina Plantiniana	26	0			printer / publisher
0	0		1851						11		Admin	20/03/2023 16:38:44		0	0		1589	0	test records	52		Rome		30/04/2024 10:16:49	Yanne	Stamperia Camerale	Stamperia Camerale		740	0			printer / publisher
0	0		0						1		Admin	20/03/2023 16:38:44		0	0		0	0	test records	53		Firenze		30/04/2024 10:16:49	Yanne	Stamperia di S.A.S.	Stamperia di S.A.S.		741	0			printer / publisher
0	0		0								Admin	20/03/2023 16:38:44		0	0		0	0	test records	54		Brussels		30/04/2024 10:16:49	Yanne	t'Serstevens	t'Serstevens workshop		116	0			printer / publisher
0	0		0						1		Admin	20/03/2023 16:38:44		0	0		0	0	test records	55		Leuven		30/04/2024 10:16:49	Yanne	Thielmannus	Thielmannus	Thielmannus	2	0			bookseller
0	0		0						1		Admin	20/03/2023 16:38:44		0	0		0	0	test records	56		Padua		30/04/2024 10:16:49	Yanne	Tipografia del Seminario	Tipografia del Seminario		742	0			printer / publisher
0	0		1797						82		Admin	20/03/2023 16:38:44		0	0		1759	0	test records	57		Leuven		30/04/2024 10:16:49	Yanne	Typographia academica	Typographia academica	Typographia academica	2	0			printer / publisher
0	0		0								Admin	20/03/2023 16:38:44		0	0		0	0	test records	58		Leuven		30/04/2024 10:16:49	Yanne	Vanlinthout en Vandenzande	Vanlinthout and Vandenzande		2	0			printer / publisher
0	0		0								Admin	20/03/2023 16:38:44		0	0		0	0	test records	59		Braunschweig		30/04/2024 10:16:49	Yanne	Waisenhaus	Waisenhaus		743	0			printer / publisher
0	0		0								Admin	31/05/2023 12:30:59		0	0		1146	0	test records	60		Doornik		30/04/2024 10:16:49	Yanne	Bisdom Doornik	Diocese of Tournai		168	0			
0	0		1587				80	80			Admin	20/11/2023 17:28:41	Converted into the Vaulx College (Inst 66) in 1587	0	2		1559	0	created for matriculation records	65		Leuven		30/04/2024 10:16:49	Yanne	Gents college	College of Ghent	Collegium Gandense	2	0			college
0	0		1657				141	141			Admin	20/11/2023 17:38:09	Formerly the College of Ghent (Inst 65)	0	0		1587	0	created for matriculation records	66		Leuven		30/04/2024 10:16:49	Yanne	Vaulxcollege	Vaulx College	Collegium Vaulxianum	2	0			college
0	0		1741				476	476			Admin	20/11/2023 17:39:23		12	3		1612	0	created for matriculation records	67		Leuven		30/04/2024 10:16:49	Yanne	Augustijnencollege	College of the Augustinians		2	31	Augustinians		college
0	0		1797				2255	2255			Admin	20/11/2023 17:47:25		0	0		1500	0	created for matriculation records	69		Leuven		30/04/2024 10:16:49	Yanne	Standockcollege	Standonck College	Collegium Standonck	2	0			college
0	0		0				50	50			Admin	20/11/2023 17:55		0	0		0	0	created for matriculation records	70		Leuven		30/04/2024 10:16:49	Yanne	Sint-Pietersschool	Saint Peter's School	Schola Sancti Petri	2	0			
0	0		0	O.S.B.			50	57			Admin	11/12/2023 15:27:14		0	0		0	0	created for Magister Dixit	71				21/02/2024 10:05:34	Yanne	Benedictijnen	Benedictines	Ordinis Sancti Benedicti	0	0			monastic / religious
0	0		0	O.Cist.			25	26			Admin	11/12/2023 15:38:36		0	0		0	0	created for CAA	72				21/02/2024 10:05:34	Yanne	Orde der Cisterciënzers	Cistercians	(Sacer) Ordo Cisterciensis	0	0			monastic / religious
0	0		0	O.C.D.			1	1			Admin	11/12/2023 16:00:24		0	0		0	0	created for CAA	73				30/04/2024 10:16:39	Yanne	Ongeschoeide karmelieten	Discalced Carmelites	Ordo Carmelitarum Discalceatorum	0	74	Carmelites		monastic / religious
0	0		0	O.Carm.			5	6	1	1	Admin	11/12/2023 16:02		0	0		0	0	created for CAA	74				21/02/2024 10:05:34	Yanne	Karmelieten	Carmelites	Ordo Fratrum Beatissimæ Virginis Mariæ de Monte Carmelo	0	0	Carmelites		monastic / religious
0	0		0	O.Cart.			2	2			Admin	11/12/2023 16:05:45		0	0		0	0	created for CAA	75				21/02/2024 10:05:34	Yanne	Kartuizers	Carthusians	Ordo Cartusiensis	0	0			monastic / religious
0	0		0	O.F.M.			21	49		4	Admin	11/12/2023 16:10:32		0	0		0	0	created for CAA	76				21/02/2024 10:05:34	Yanne	Franciscanen; minderbroeders; Serafijnse Orde	Franciscans	Ordo Fratrum Minorum	0	0			monastic / religious
0	0		0	O.F.M.Cap.			6	10			Admin	11/12/2023 16:13:05		0	0		0	0	created for CAA	77				30/04/2024 10:16:39	Yanne	Kapucijnen	Capuchins	Ordo Fratrum Minorum Capuccinorum	0	76	Franciscans		monastic / religious
0	0		0	O.F.M.Rec.			1	7	1		Admin	11/12/2023 16:14:51		0	0		0	0	created for CAA	78				30/04/2024 10:16:39	Yanne		Recollects	Ordo fratrum minorum recollectorum; Ordo minorum recollectorum	0	76	Franciscans		monastic / religious
0	0		0	O.F.M.Conv.			1	1			Admin	11/12/2023 16:16:36		0	0		0	0	created for CAA	79				30/04/2024 10:16:39	Yanne	Minorieten; conventuelen	Conventual Franciscans	Ordo Fratrum Minorum Conventualium	0	76	Franciscans		monastic / religious
0	0		0	O.F.M.Obs.			1	1			Admin	11/12/2023 16:20:03		0	0		0	0	created for CAA	80				30/04/2024 10:16:39	Yanne	Orde der Minderbroeders van de Reguliere Observantie	Observant Franciscans	Ordo Fratris Menoris Regularis Observantia	0	76	Franciscans		monastic / religious
0	0		0	O.S.M.			1	1			Admin	11/12/2023 16:25:57		0	0		0	0	created for CAA	81				21/02/2024 10:05:34	Yanne	Servieten van Maria	Servite Order	Ordo Servorum Beatae Mariae Virginis	0	0			monastic / religious
0	0		0	C.O.					3		Admin	11/12/2023 16:27:13		0	0		0	0	created for CAA	82				21/02/2024 10:05:34	Yanne	Oratorianen; oratoren	Oratorians	Confederatio Oratorii Sancti Philippi Nerii	0	0			monastic / religious
0	0		0	T.O.R.			2	2	1		Admin	11/12/2023 16:36:45		0	0		0	0	created for CAA	83				21/02/2024 10:05:34	Yanne		Tertiaries	Tertius Ordo Regularis Sancti Francisci	0	0			monastic / religious
0	0		0	C.M.			1	1			Admin	11/12/2023 16:41:08		0	0		0	0	created for CAA	84				21/02/2024 10:05:34	Yanne	Congregatie der Missie; Lazaristen	Vincentians	Congregatio Missionis	0	0			monastic / religious
0	0		0								Admin	02/01/2024 11:52:23		0	0		0	0	created for Lovaniensia	85				21/02/2024 14:03:20	Yanne		tipografia Aureli	tipografia Aureli	0	0			printer / publisher
0	0		0						1		Admin	02/01/2024 11:52:23		0	0		0	0	created for Lovaniensia	86				21/02/2024 14:03:20	Yanne		Baba workshop	officina Baba	0	0			printer / publisher
0	0		0						1		Admin	02/01/2024 11:52:23		0	0		0	0	created for Lovaniensia	87				21/02/2024 14:03:20	Yanne		Batavus		0	0			printer / publisher
0	0		0						2		Admin	02/01/2024 11:52:23		0	0		0	0	created for Lovaniensia	88				02/01/2024 12:00:05	Admin		Braine-le-Comte: O.P.		0	0			
0	0		0						1		Admin	02/01/2024 11:52:23		0	0		0	0	created for Lovaniensia	89				02/01/2024 12:00:05	Admin		stad Brussel		0	0			city / state
0	0		0						1		Admin	02/01/2024 11:52:23		0	0		0	0	created for Lovaniensia	90				30/04/2024 10:16:39	Yanne		Society of Jesus Brussels	Collegium Societatis Iesu Bruxellense	0	36	Society of Jesus		monastic / religious
0	0		0						1		Admin	02/01/2024 11:52:23		0	0		0	0	created for Lovaniensia	91				21/02/2024 14:03:20	Yanne		Compagnia degli Aspiranti		0	0			printer / publisher
0	0		0						1		Admin	02/01/2024 11:52:23		0	0		0	0	created for Lovaniensia	92				21/02/2024 14:03:20	Yanne	Drukkerij der vrije Brabantse provinciën	Drukkerij der vrije Brabantse provinciën		0	0			printer / publisher
0	0		0						1		Admin	02/01/2024 11:52:23		0	0		0	0	created for Lovaniensia	93				21/02/2024 14:03:20	Yanne	Drukkerij van Ernestus	Drukkerij van Ernestus		0	0			printer / publisher
0	0		0						9		Admin	02/01/2024 11:52:23		0	0		0	0	created for Lovaniensia	94				02/01/2024 12:00:05	Admin		Etats de Brabant		0	0			city / state
0	0		0						2		Admin	02/01/2024 11:52:23		0	0		0	0	created for Lovaniensia	95				30/04/2024 10:16:39	Yanne		Faculty of Theology (Köln)	Facultas theologiae Coloniensis	0	115	University of Cologne		faculty
0	0		0						3		Admin	02/01/2024 11:52:23	fictitious printer	0	0		0	0	created for Lovaniensia	96		Brussels		30/04/2024 10:16:49	Yanne	Hunneprik	Hunneprik		116	0			printer / publisher
