2307	Cléty	50.651944444444	2.1816666666667		France	import from Matrikels2-0_PublicationVersion_20230816
2308	Cleviensis					import from Matrikels2-0_PublicationVersion_20230816
2309	Cliarensis					import from Matrikels2-0_PublicationVersion_20230816
2310	Clinge	51.2706	4.0881		Netherlands	import from Matrikels2-0_PublicationVersion_20230816
2311	Cliux					import from Matrikels2-0_PublicationVersion_20230816
2312	Clogher	49.824166666667	1.1183333333333		France	import from Matrikels2-0_PublicationVersion_20230816
2313	Clonmel				Ireland	import from Matrikels2-0_PublicationVersion_20230816
2314	Cloniensis					import from Matrikels2-0_PublicationVersion_20230816
2315	Cloz				Italy	import from Matrikels2-0_PublicationVersion_20230816
2316	Clumpt					import from Matrikels2-0_PublicationVersion_20230816
2317	Cluny				France	import from Matrikels2-0_PublicationVersion_20230816
2318	Clusanus					import from Matrikels2-0_PublicationVersion_20230816
2319	Cobetiensis					import from Matrikels2-0_PublicationVersion_20230816
2320	Cobreville	49.9121	5.6121		Belgium	import from Matrikels2-0_PublicationVersion_20230816
2321	Cobuinensis					import from Matrikels2-0_PublicationVersion_20230816
2322	Cochem				Germany	import from Matrikels2-0_PublicationVersion_20230816
2323	Cochleanus					import from Matrikels2-0_PublicationVersion_20230816
2324	Coddius					import from Matrikels2-0_PublicationVersion_20230816
2325	Coduprensis					import from Matrikels2-0_PublicationVersion_20230816
2326	Coesfeld	51.945833333333	7.1675		Germany	import from Matrikels2-0_PublicationVersion_20230816
2327	Coevorden	52.66103	6.74046		Netherlands	import from Matrikels2-0_PublicationVersion_20230816
2328	Cognelée	50.515975	4.9066472222222		Belgium	import from Matrikels2-0_PublicationVersion_20230816
2329	Coignon					import from Matrikels2-0_PublicationVersion_20230816
2330	Coillet					import from Matrikels2-0_PublicationVersion_20230816
2331	Coiworenus					import from Matrikels2-0_PublicationVersion_20230816
2332	Colayrac-Saint-Cirq	44.219722222222	0.55277777777778		France	import from Matrikels2-0_PublicationVersion_20230816
2333	Coleij					import from Matrikels2-0_PublicationVersion_20230816
2334	Colennensis					import from Matrikels2-0_PublicationVersion_20230816
2335	Coleracensis					import from Matrikels2-0_PublicationVersion_20230816
2336	Collé					import from Matrikels2-0_PublicationVersion_20230816
2337	Colleracensis					import from Matrikels2-0_PublicationVersion_20230816
2338	Colleret	50.256666666667	4.0758333333333		France	import from Matrikels2-0_PublicationVersion_20230816
2339	Colmensis					import from Matrikels2-0_PublicationVersion_20230816
2340	Coloracensis					import from Matrikels2-0_PublicationVersion_20230816
2341	Columbergk					import from Matrikels2-0_PublicationVersion_20230816
2342	Comblain-au-Pont	50.466666666667	5.5833333333333		Belgium	import from Matrikels2-0_PublicationVersion_20230816
2343	Combleij					import from Matrikels2-0_PublicationVersion_20230816
2344	Combles	50.009444444444	2.8655555555556		France	import from Matrikels2-0_PublicationVersion_20230816
2345	Comblet					import from Matrikels2-0_PublicationVersion_20230816
2346	Comboensis					import from Matrikels2-0_PublicationVersion_20230816
2347	Commelensis					import from Matrikels2-0_PublicationVersion_20230816
2348	Compiègne	49.414166666667	2.8222222222222		France	import from Matrikels2-0_PublicationVersion_20230816
2349	Compre					import from Matrikels2-0_PublicationVersion_20230816
2350	Comptich					import from Matrikels2-0_PublicationVersion_20230816
2351	Comtigensis					import from Matrikels2-0_PublicationVersion_20230816
2352	Comtigh					import from Matrikels2-0_PublicationVersion_20230816
2353	Conchy					import from Matrikels2-0_PublicationVersion_20230816
2354	Concinensis					import from Matrikels2-0_PublicationVersion_20230816
2355	Condat				France	import from Matrikels2-0_PublicationVersion_20230816
2356	Condimiensis					import from Matrikels2-0_PublicationVersion_20230816
2357	Condroz					import from Matrikels2-0_PublicationVersion_20230816
2358	Condurtensis					import from Matrikels2-0_PublicationVersion_20230816
2359	Conegiensis					import from Matrikels2-0_PublicationVersion_20230816
2360	Conelensis					import from Matrikels2-0_PublicationVersion_20230816
2361	Congou					import from Matrikels2-0_PublicationVersion_20230816
2362	Conimiensis					import from Matrikels2-0_PublicationVersion_20230816
2363	Conino					import from Matrikels2-0_PublicationVersion_20230816
2364	Connacht					import from Matrikels2-0_PublicationVersion_20230816
2365	Connaux	44.091111111111	4.5938888888889		France	import from Matrikels2-0_PublicationVersion_20230816
2366	Conneux	50.2486	5.0608		Belgium	import from Matrikels2-0_PublicationVersion_20230816
2367	Conroij					import from Matrikels2-0_PublicationVersion_20230816
2368	Constance of  Konstanz check					import from Matrikels2-0_PublicationVersion_20230816
2369	Contraensis					import from Matrikels2-0_PublicationVersion_20230816
2370	Contrij					import from Matrikels2-0_PublicationVersion_20230816
2371	Corbeau	50.413194	4.493611		Belgium	import from Matrikels2-0_PublicationVersion_20230816
2372	Corbensis					import from Matrikels2-0_PublicationVersion_20230816
2373	Corbion				Belgium	import from Matrikels2-0_PublicationVersion_20230816
2374	Corcensis					import from Matrikels2-0_PublicationVersion_20230816
2375	Corcomiensis					import from Matrikels2-0_PublicationVersion_20230816
2376	Cordes	50.6881	3.5325		Belgium	import from Matrikels2-0_PublicationVersion_20230816
2377	Cordracensis					import from Matrikels2-0_PublicationVersion_20230816
2378	Corendyck					import from Matrikels2-0_PublicationVersion_20230816
2379	Corenne	50.2525	4.6783		Belgium	import from Matrikels2-0_PublicationVersion_20230816
2380	Corensis	47.10178	3.94845			import from Matrikels2-0_PublicationVersion_20230816
2381	Corentensis					import from Matrikels2-0_PublicationVersion_20230816
2382	Coret	49.9	5.51667			import from Matrikels2-0_PublicationVersion_20230816
2383	Coretensis					import from Matrikels2-0_PublicationVersion_20230816
2384	Coriacensis					import from Matrikels2-0_PublicationVersion_20230816
2385	Coriosel					import from Matrikels2-0_PublicationVersion_20230816
2386	Cornesse	50.575	5.7911		Belgium	import from Matrikels2-0_PublicationVersion_20230816
2387	Coroensis					import from Matrikels2-0_PublicationVersion_20230816
2388	Coroitensis					import from Matrikels2-0_PublicationVersion_20230816
2389	Coronmeuse	50.652881	5.610617		Belgium	import from Matrikels2-0_PublicationVersion_20230816
2390	Corotensis					import from Matrikels2-0_PublicationVersion_20230816
2391	Corro	50.2658	5.0817		Belgium	import from Matrikels2-0_PublicationVersion_20230816
2392	Corroy	54.066	-9.182		France	import from Matrikels2-0_PublicationVersion_20230816
2393	Corroy-le-Château	50.5361	4.6589		Belgium	import from Matrikels2-0_PublicationVersion_20230816
2394	Corroy-le-Grand	50.6619	4.6753		Belgium	import from Matrikels2-0_PublicationVersion_20230816
2395	Corruet					import from Matrikels2-0_PublicationVersion_20230816
2396	Corselius					import from Matrikels2-0_PublicationVersion_20230816
2397	Corselmensis					import from Matrikels2-0_PublicationVersion_20230816
2398	Corsendonk					import from Matrikels2-0_PublicationVersion_20230816
2399	Corsensis					import from Matrikels2-0_PublicationVersion_20230816
2400	Corswarem	50.7097	5.2131		Belgium	import from Matrikels2-0_PublicationVersion_20230816
2401	Cortarssensis					import from Matrikels2-0_PublicationVersion_20230816
2402	Cortembergensis					import from Matrikels2-0_PublicationVersion_20230816
2403	Cortes					import from Matrikels2-0_PublicationVersion_20230816
2404	Corteshoven					import from Matrikels2-0_PublicationVersion_20230816
2405	Corticenensis					import from Matrikels2-0_PublicationVersion_20230816
2406	Cortij					import from Matrikels2-0_PublicationVersion_20230816
2407	Cortijs					import from Matrikels2-0_PublicationVersion_20230816
2408	Cortil	50.5869	4.6403		Belgium	import from Matrikels2-0_PublicationVersion_20230816
2409	Cortil-Wodon	50.5678	4.9597		Belgium	import from Matrikels2-0_PublicationVersion_20230816
2410	Cortinacensis					import from Matrikels2-0_PublicationVersion_20230816
2411	Cortis	50.7069	5.1503		Belgium	import from Matrikels2-0_PublicationVersion_20230816
2412	Coruentis					import from Matrikels2-0_PublicationVersion_20230816
2413	Corutensis					import from Matrikels2-0_PublicationVersion_20230816
2414	Corviensis					import from Matrikels2-0_PublicationVersion_20230816
2415	Coryvau					import from Matrikels2-0_PublicationVersion_20230816
2416	Cosnensis					import from Matrikels2-0_PublicationVersion_20230816
2417	Cosvuariensis					import from Matrikels2-0_PublicationVersion_20230816
2418	Cottegemiensis					import from Matrikels2-0_PublicationVersion_20230816
2419	Cottensis					import from Matrikels2-0_PublicationVersion_20230816
2420	Couciacensis					import from Matrikels2-0_PublicationVersion_20230816
2421	Coudorpe	51.4119	3.7806		Netherlands	import from Matrikels2-0_PublicationVersion_20230816
2422	Couhovensis					import from Matrikels2-0_PublicationVersion_20230816
2423	Couillet	50.3861	4.4728		Belgium	import from Matrikels2-0_PublicationVersion_20230816
2424	Coule					import from Matrikels2-0_PublicationVersion_20230816
2425	Coullier					import from Matrikels2-0_PublicationVersion_20230816
2426	Coulrensis					import from Matrikels2-0_PublicationVersion_20230816
2427	County of Louth check					import from Matrikels2-0_PublicationVersion_20230816
2428	Coupar					import from Matrikels2-0_PublicationVersion_20230816
2429	Courniensis					import from Matrikels2-0_PublicationVersion_20230816
2430	Couroij					import from Matrikels2-0_PublicationVersion_20230816
2431	Couroije					import from Matrikels2-0_PublicationVersion_20230816
2432	Courrière	50.3786	4.9844		Belgium	import from Matrikels2-0_PublicationVersion_20230816
2433	Cours-la-Ville	46.099444444444	4.3205555555556		France	import from Matrikels2-0_PublicationVersion_20230816
2434	Court-Saint-Étienne				Belgium	import from Matrikels2-0_PublicationVersion_20230816
2435	Court-Saint-Etiennes					import from Matrikels2-0_PublicationVersion_20230816
2436	Courtil	50.21429	5.91272		Belgium	import from Matrikels2-0_PublicationVersion_20230816
2437	Courtise					import from Matrikels2-0_PublicationVersion_20230816
2438	Courtisiensis					import from Matrikels2-0_PublicationVersion_20230816
2439	Cous					import from Matrikels2-0_PublicationVersion_20230816
2440	Cousolre	50.245555555556	4.1491666666667		France	import from Matrikels2-0_PublicationVersion_20230816
2441	Coustilensis					import from Matrikels2-0_PublicationVersion_20230816
2442	Couthuin	50.5339	5.1328		Belgium	import from Matrikels2-0_PublicationVersion_20230816
2443	Couture-Saint-Germain	50.6744	4.4775		Belgium	import from Matrikels2-0_PublicationVersion_20230816
2444	Couvin	50.0519	4.4961		Belgium	import from Matrikels2-0_PublicationVersion_20230816
2445	Couvreux	49.5531	5.4656		Belgium	import from Matrikels2-0_PublicationVersion_20230816
2446	Covenensis					import from Matrikels2-0_PublicationVersion_20230816
2447	Coveniensis					import from Matrikels2-0_PublicationVersion_20230816
2448	Covil					import from Matrikels2-0_PublicationVersion_20230816
2449	Craebeeck					import from Matrikels2-0_PublicationVersion_20230816
2450	Craincou					import from Matrikels2-0_PublicationVersion_20230816
2451	Craincourt	48.876666666667	6.3216666666667		France	import from Matrikels2-0_PublicationVersion_20230816
2452	Cranendonck	51.30417	5.58889			import from Matrikels2-0_PublicationVersion_20230816
2453	Cranevensis					import from Matrikels2-0_PublicationVersion_20230816
2454	Craniensis					import from Matrikels2-0_PublicationVersion_20230816
2455	Cras-Avernas	50.6972	5.1239		Belgium	import from Matrikels2-0_PublicationVersion_20230816
2456	Crauthem	49.533333333333	6.15		Grand Duchy of Luxembourg	import from Matrikels2-0_PublicationVersion_20230816
2457	Creeft					import from Matrikels2-0_PublicationVersion_20230816
2458	Creensis					import from Matrikels2-0_PublicationVersion_20230816
2459	Creeubekanus					import from Matrikels2-0_PublicationVersion_20230816
2460	Crehen	48.545555555556	-2.2130555555556			import from Matrikels2-0_PublicationVersion_20230816
2461	Cremona	45.133333333333	10.033333333333		Italy	import from Matrikels2-0_PublicationVersion_20230816
2462	Crépy				France	import from Matrikels2-0_PublicationVersion_20230816
2463	Créquy	50.493888888889	2.0469444444444		France	import from Matrikels2-0_PublicationVersion_20230816
2464	Crespin	50.42	3.6613888888889		France	import from Matrikels2-0_PublicationVersion_20230816
2465	Creuchensis					import from Matrikels2-0_PublicationVersion_20230816
2466	Crihies					import from Matrikels2-0_PublicationVersion_20230816
2467	Crisnée	50.716666666667	5.4		Belgium	import from Matrikels2-0_PublicationVersion_20230816
2468	Croeselensis					import from Matrikels2-0_PublicationVersion_20230816
2469	Croix	50.291777777778	5.0469166666667		Belgium	import from Matrikels2-0_PublicationVersion_20230816
2470	Cromvliet					import from Matrikels2-0_PublicationVersion_20230816
2471	Cronenborch					import from Matrikels2-0_PublicationVersion_20230816
2472	Cronenburgensis					import from Matrikels2-0_PublicationVersion_20230816
2473	Crotuatensis					import from Matrikels2-0_PublicationVersion_20230816
2474	Crousalinus					import from Matrikels2-0_PublicationVersion_20230816
2475	Crucelensis					import from Matrikels2-0_PublicationVersion_20230816
2476	Crucenacensis					import from Matrikels2-0_PublicationVersion_20230816
2477	Crucensis					import from Matrikels2-0_PublicationVersion_20230816
2478	Crucifer					import from Matrikels2-0_PublicationVersion_20230816
2479	Cruciger					import from Matrikels2-0_PublicationVersion_20230816
2480	Crucinacensis					import from Matrikels2-0_PublicationVersion_20230816
2481	Crudensis					import from Matrikels2-0_PublicationVersion_20230816
2482	Cruijenburgensis					import from Matrikels2-0_PublicationVersion_20230816
2483	Cruijtruije					import from Matrikels2-0_PublicationVersion_20230816
2484	Cruquius	52.333333333333	4.6333333333333		Netherlands	import from Matrikels2-0_PublicationVersion_20230816
2485	Crusalensis					import from Matrikels2-0_PublicationVersion_20230816
2486	Crusalinus					import from Matrikels2-0_PublicationVersion_20230816
2487	Crusatensis					import from Matrikels2-0_PublicationVersion_20230816
2488	Cruxetensis					import from Matrikels2-0_PublicationVersion_20230816
2489	Cruyshem					import from Matrikels2-0_PublicationVersion_20230816
2490	Cuechsellanus					import from Matrikels2-0_PublicationVersion_20230816
2491	Cuerhusselensis					import from Matrikels2-0_PublicationVersion_20230816
2492	Cuesmes	50.436171	3.9206652		Belgium	import from Matrikels2-0_PublicationVersion_20230816
2493	Cugnon	49.8033	5.205		Belgium	import from Matrikels2-0_PublicationVersion_20230816
2494	Cuijk	51.72694	5.87944		Netherlands	import from Matrikels2-0_PublicationVersion_20230816
2495	Cul-des-Sart					import from Matrikels2-0_PublicationVersion_20230816
2496	Cumeitanus					import from Matrikels2-0_PublicationVersion_20230816
2497	Cunectensis					import from Matrikels2-0_PublicationVersion_20230816
2498	Cuortensis					import from Matrikels2-0_PublicationVersion_20230816
2499	Curacensis					import from Matrikels2-0_PublicationVersion_20230816
2500	Curensis					import from Matrikels2-0_PublicationVersion_20230816
2501	Curiacensis					import from Matrikels2-0_PublicationVersion_20230816
2502	Curiensis					import from Matrikels2-0_PublicationVersion_20230816
2503	Curse					import from Matrikels2-0_PublicationVersion_20230816
2504	Cursellenses					import from Matrikels2-0_PublicationVersion_20230816
2505	Cursoiensis					import from Matrikels2-0_PublicationVersion_20230816
2506	Curtensis					import from Matrikels2-0_PublicationVersion_20230816
2507	Curtsoliensis					import from Matrikels2-0_PublicationVersion_20230816
2508	Cusfaliensis					import from Matrikels2-0_PublicationVersion_20230816
2509	Cuvellanus					import from Matrikels2-0_PublicationVersion_20230816
2510	Cuveringh					import from Matrikels2-0_PublicationVersion_20230816
2511	d'Amvillensis					import from Matrikels2-0_PublicationVersion_20230816
2512	d'Ano					import from Matrikels2-0_PublicationVersion_20230816
2513	d'Arsis					import from Matrikels2-0_PublicationVersion_20230816
2514	d'Entour					import from Matrikels2-0_PublicationVersion_20230816
2515	d'Ostreele					import from Matrikels2-0_PublicationVersion_20230816
2516	=D57388+D58692+C58698FrieslandGelderland					import from Matrikels2-0_PublicationVersion_20230816
2517	Dacia					import from Matrikels2-0_PublicationVersion_20230816
2518	Dadeldorcensis					import from Matrikels2-0_PublicationVersion_20230816
2519	Daflarensis					import from Matrikels2-0_PublicationVersion_20230816
2520	Dahl					import from Matrikels2-0_PublicationVersion_20230816
2521	Dahlem	50.38333	6.55		Germany	import from Matrikels2-0_PublicationVersion_20230816
2522	Daiensis					import from Matrikels2-0_PublicationVersion_20230816
2523	Dakellensis					import from Matrikels2-0_PublicationVersion_20230816
2524	Daknam	51.1261	3.9806		Belgium	import from Matrikels2-0_PublicationVersion_20230816
2525	Dalen				Netherlands	import from Matrikels2-0_PublicationVersion_20230816
2526	Dalmatië				Croatia	import from Matrikels2-0_PublicationVersion_20230816
2527	Dalmensis					import from Matrikels2-0_PublicationVersion_20230816
2528	Damensis					import from Matrikels2-0_PublicationVersion_20230816
2529	Damentanus					import from Matrikels2-0_PublicationVersion_20230816
2530	Damiensis					import from Matrikels2-0_PublicationVersion_20230816
2531	Dammartin	49.054166666667	2.6813888888889		France	import from Matrikels2-0_PublicationVersion_20230816
2532	Dammartin-en-Goële	49.054166666667	2.6813888888889		France	import from Matrikels2-0_PublicationVersion_20230816
2533	Damme	51.2516	3.28126		Belgium	import from Matrikels2-0_PublicationVersion_20230816
2534	Damonin					import from Matrikels2-0_PublicationVersion_20230816
2535	Dampierre					import from Matrikels2-0_PublicationVersion_20230816
2536	Damvillers	49.342777777778	5.3997222222222		France	import from Matrikels2-0_PublicationVersion_20230816
2537	Dancardi					import from Matrikels2-0_PublicationVersion_20230816
2538	Dancinus					import from Matrikels2-0_PublicationVersion_20230816
2539	Danensis					import from Matrikels2-0_PublicationVersion_20230816
2540	Dani					import from Matrikels2-0_PublicationVersion_20230816
2541	Dania					import from Matrikels2-0_PublicationVersion_20230816
2542	Dankartanus					import from Matrikels2-0_PublicationVersion_20230816
2543	Danovillanus					import from Matrikels2-0_PublicationVersion_20230816
2544	Danselensis					import from Matrikels2-0_PublicationVersion_20230816
2545	Dansson					import from Matrikels2-0_PublicationVersion_20230816
2546	Dansynus					import from Matrikels2-0_PublicationVersion_20230816
2547	Dantheem					import from Matrikels2-0_PublicationVersion_20230816
2548	Dantiscanus					import from Matrikels2-0_PublicationVersion_20230816
2549	Dantiscus					import from Matrikels2-0_PublicationVersion_20230816
2550	Dantzig	54.366666666667	18.633333333333			import from Matrikels2-0_PublicationVersion_20230816
2551	Danzig	54.366666666667	18.633333333333		Polen	import from Matrikels2-0_PublicationVersion_20230816
2552	Dariensis					import from Matrikels2-0_PublicationVersion_20230816
2553	Dario					import from Matrikels2-0_PublicationVersion_20230816
2554	Darmet					import from Matrikels2-0_PublicationVersion_20230816
2555	Darmij					import from Matrikels2-0_PublicationVersion_20230816
2556	Darnau					import from Matrikels2-0_PublicationVersion_20230816
2557	Darniensis					import from Matrikels2-0_PublicationVersion_20230816
2558	Darstensis					import from Matrikels2-0_PublicationVersion_20230816
2559	Dasiliensis					import from Matrikels2-0_PublicationVersion_20230816
2560	Dassutensis					import from Matrikels2-0_PublicationVersion_20230816
2561	Datriniensis					import from Matrikels2-0_PublicationVersion_20230816
2562	Datteln	51.653888888889	7.3416666666667		Germany	import from Matrikels2-0_PublicationVersion_20230816
2563	Daubrive					import from Matrikels2-0_PublicationVersion_20230816
2564	Dauer	53.390094	13.911109		Germany	import from Matrikels2-0_PublicationVersion_20230816
2565	Daussois	50.2217	4.4519		Belgium	import from Matrikels2-0_PublicationVersion_20230816
2566	Daussy					import from Matrikels2-0_PublicationVersion_20230816
2567	Daverdisse	50.021575	5.1183305555556		Belgium	import from Matrikels2-0_PublicationVersion_20230816
2568	De Bilt				Netherlands	import from Matrikels2-0_PublicationVersion_20230816
2569	De Gorge	50.638333333333	2.7141666666667		France	import from Matrikels2-0_PublicationVersion_20230816
2570	De Haar					import from Matrikels2-0_PublicationVersion_20230816
2571	de Viaux					import from Matrikels2-0_PublicationVersion_20230816
2572	De Walle	50.68306	2.57222		France	import from Matrikels2-0_PublicationVersion_20230816
2573	Deblectrensis					import from Matrikels2-0_PublicationVersion_20230816
2574	Debutensis					import from Matrikels2-0_PublicationVersion_20230816
2575	Deckham				England	import from Matrikels2-0_PublicationVersion_20230816
2576	Deens					import from Matrikels2-0_PublicationVersion_20230816
2577	Deerlijk	50.8533	3.3533		Belgium	import from Matrikels2-0_PublicationVersion_20230816
2578	Deftinge	50.783333333333	3.8333333333333		Belgium	import from Matrikels2-0_PublicationVersion_20230816
2579	Degercampensis					import from Matrikels2-0_PublicationVersion_20230816
2580	Delbecque					import from Matrikels2-0_PublicationVersion_20230816
2581	Delbingensis					import from Matrikels2-0_PublicationVersion_20230816
2582	Delburgensis					import from Matrikels2-0_PublicationVersion_20230816
2583	Delden					import from Matrikels2-0_PublicationVersion_20230816
2584	Delemiensis					import from Matrikels2-0_PublicationVersion_20230816
2585	Delémont	47.365277777778	7.3472222222222		Switserland	import from Matrikels2-0_PublicationVersion_20230816
2586	Delensis					import from Matrikels2-0_PublicationVersion_20230816
2587	Delfgauw	52.0053	4.3953		Netherlands	import from Matrikels2-0_PublicationVersion_20230816
2588	Delfshaven	51.907222222222	4.4483333333333		Netherlands	import from Matrikels2-0_PublicationVersion_20230816
2589	Demrupt	47.89978	6.78079			import from Matrikels2-0_PublicationVersion_20230816
2590	Demulacensis					import from Matrikels2-0_PublicationVersion_20230816
2591	Demulerensis					import from Matrikels2-0_PublicationVersion_20230816
2592	Den Bommel	51.7153	4.285		Netherlands	import from Matrikels2-0_PublicationVersion_20230816
2593	Den Dungen	51.6653	5.3714		Netherlands	import from Matrikels2-0_PublicationVersion_20230816
2594	Den Helder	52.95988	4.75933		Netherlands	import from Matrikels2-0_PublicationVersion_20230816
2595	Den Hoorn					import from Matrikels2-0_PublicationVersion_20230816
2596	Dendael					import from Matrikels2-0_PublicationVersion_20230816
2597	Denderbelle	51.0011	4.0844		Belgium	import from Matrikels2-0_PublicationVersion_20230816
2598	Denderhoutem	50.8714	4.0183		Belgium	import from Matrikels2-0_PublicationVersion_20230816
2599	Denderleeuw	50.890336111111	4.0719166666667		Belgium	import from Matrikels2-0_PublicationVersion_20230816
2600	Dendremalius					import from Matrikels2-0_PublicationVersion_20230816
2601	Denée	51.2533	3.3839		Belgium	import from Matrikels2-0_PublicationVersion_20230816
2602	Denekamp	52.413072	6.973572		Netherlands	import from Matrikels2-0_PublicationVersion_20230816
2603	Denelet					import from Matrikels2-0_PublicationVersion_20230816
2604	Denmark					import from Matrikels2-0_PublicationVersion_20230816
2605	Dentergem	50.964016666667	3.4188138888889		Belgium	import from Matrikels2-0_PublicationVersion_20230816
2606	Derbiensis					import from Matrikels2-0_PublicationVersion_20230816
2607	Derbusensis					import from Matrikels2-0_PublicationVersion_20230816
2608	Derchenne					import from Matrikels2-0_PublicationVersion_20230816
2609	Deren(sis)					import from Matrikels2-0_PublicationVersion_20230816
2610	Derenbach					import from Matrikels2-0_PublicationVersion_20230816
2611	Derfelensis					import from Matrikels2-0_PublicationVersion_20230816
2612	Dergneau	50.7144	3.5775		Belgium	import from Matrikels2-0_PublicationVersion_20230816
2613	Derpt					import from Matrikels2-0_PublicationVersion_20230816
2614	Derviensis					import from Matrikels2-0_PublicationVersion_20230816
2615	Despomereus					import from Matrikels2-0_PublicationVersion_20230816
2616	Dessau				Germany	import from Matrikels2-0_PublicationVersion_20230816
2617	Desselgem	50.88638888888889	3.35		Belgium	import from Matrikels2-0_PublicationVersion_20230816
2618	Destel	50.765556	6.112222		Belgium	import from Matrikels2-0_PublicationVersion_20230816
2619	Destelbergen	51.05	3.8		Belgium	import from Matrikels2-0_PublicationVersion_20230816
2620	Desteldonk	51.121388888889	3.7813888888889		Belgium	import from Matrikels2-0_PublicationVersion_20230816
2621	Destinghe					import from Matrikels2-0_PublicationVersion_20230816
2622	Detringhe					import from Matrikels2-0_PublicationVersion_20230816
2623	Deulen					import from Matrikels2-0_PublicationVersion_20230816
2624	Deurle	51.006100000000004	3.6042		Belgium	import from Matrikels2-0_PublicationVersion_20230816
2625	Deurne bij Diest					import from Matrikels2-0_PublicationVersion_20230816
2626	Deutlicensis					import from Matrikels2-0_PublicationVersion_20230816
2627	Devalensis					import from Matrikels2-0_PublicationVersion_20230816
2628	Deventer	52.25	6.2		Netherlands	import from Matrikels2-0_PublicationVersion_20230816
2629	Deverensis					import from Matrikels2-0_PublicationVersion_20230816
2630	Deverzinar					import from Matrikels2-0_PublicationVersion_20230816
2631	Devon of Devonshire check					import from Matrikels2-0_PublicationVersion_20230816
2632	Dhuy	50.55	4.85		Belgium	import from Matrikels2-0_PublicationVersion_20230816
2633	DiBergen					import from Matrikels2-0_PublicationVersion_20230816
2634	Dicensis					import from Matrikels2-0_PublicationVersion_20230816
2635	Dickriensis					import from Matrikels2-0_PublicationVersion_20230816
2636	Didam	51.933333333333	6.1333333333333		Netherlands	import from Matrikels2-0_PublicationVersion_20230816
2637	Diegem	50.8942	4.4356		Belgium	import from Matrikels2-0_PublicationVersion_20230816
2638	Diekirch	49.86778	6.15583		Grand Duchy of Luxembourg	import from Matrikels2-0_PublicationVersion_20230816
2639	Dielegem	50.886502777778	4.3184527777778		Belgium	import from Matrikels2-0_PublicationVersion_20230816
2640	Diepanus					import from Matrikels2-0_PublicationVersion_20230816
2641	Diepenbeek	50.9072	5.4175		Belgium	import from Matrikels2-0_PublicationVersion_20230816
2642	Diependaal					import from Matrikels2-0_PublicationVersion_20230816
2643	Dieren	52.0521	6.0974		Netherlands	import from Matrikels2-0_PublicationVersion_20230816
2644	Diesen	50.6056	4.6192		Belgium	import from Matrikels2-0_PublicationVersion_20230816
2645	Diessen	51.4739	5.1747		Netherlands	import from Matrikels2-0_PublicationVersion_20230816
2646	Diessenhofen	47.683333333333	8.7497222222222		Switserland	import from Matrikels2-0_PublicationVersion_20230816
2647	Diesterwijckanus					import from Matrikels2-0_PublicationVersion_20230816
2648	Diestiensis					import from Matrikels2-0_PublicationVersion_20230816
2649	Diets-Heur	50.7456	5.4833		Belgium	import from Matrikels2-0_PublicationVersion_20230816
2650	Diffulensis					import from Matrikels2-0_PublicationVersion_20230816
2651	Dijkhuizen	51.883333333333	5.6666666666667		Netherlands	import from Matrikels2-0_PublicationVersion_20230816
2652	Dijon	47.323055555556	5.0419444444444		France	import from Matrikels2-0_PublicationVersion_20230816
2653	Dikkele	50.9056	3.7406		Belgium	import from Matrikels2-0_PublicationVersion_20230816
2654	Dikkelvenne	50.9181	3.6894		Belgium	import from Matrikels2-0_PublicationVersion_20230816
2655	Dilbeek	50.833333333333	4.25		Belgium	import from Matrikels2-0_PublicationVersion_20230816
2656	Dilborn					import from Matrikels2-0_PublicationVersion_20230816
2657	Dilden					import from Matrikels2-0_PublicationVersion_20230816
2658	Dillenburg	50.733333333333	8.2833333333333		Germany	import from Matrikels2-0_PublicationVersion_20230816
2659	Dillingen an der Donau	48.58153	10.49527		Germany	import from Matrikels2-0_PublicationVersion_20230816
2660	Dilsen	51.0356	5.7208		Belgium	import from Matrikels2-0_PublicationVersion_20230816
2661	Dimechamp					import from Matrikels2-0_PublicationVersion_20230816
2662	Dimenus					import from Matrikels2-0_PublicationVersion_20230816
2663	Dindomiensis					import from Matrikels2-0_PublicationVersion_20230816
2664	Dindoniensis					import from Matrikels2-0_PublicationVersion_20230816
2665	Dingle	52.139915	-10.27153		Ireland	import from Matrikels2-0_PublicationVersion_20230816
2666	Dinneberck					import from Matrikels2-0_PublicationVersion_20230816
2667	Dinselacensis					import from Matrikels2-0_PublicationVersion_20230816
2668	Dinther	51.645	5.486389		Netherlands	import from Matrikels2-0_PublicationVersion_20230816
2669	Dion-le-Mont	50.6992	4.6603		Belgium	import from Matrikels2-0_PublicationVersion_20230816
2670	Dion-le-Val	50.7172	4.6636		Belgium	import from Matrikels2-0_PublicationVersion_20230816
2671	Diontensis					import from Matrikels2-0_PublicationVersion_20230816
2672	Dionyensis					import from Matrikels2-0_PublicationVersion_20230816
2673	Dirbutensis					import from Matrikels2-0_PublicationVersion_20230816
2674	Dirksland	51.75	4.1		Netherlands	import from Matrikels2-0_PublicationVersion_20230816
2675	Dirorensis					import from Matrikels2-0_PublicationVersion_20230816
2676	Dison				Belgium	import from Matrikels2-0_PublicationVersion_20230816
2677	Dithmarschen					import from Matrikels2-0_PublicationVersion_20230816
2678	Ditsum					import from Matrikels2-0_PublicationVersion_20230816
2679	Diuacensis					import from Matrikels2-0_PublicationVersion_20230816
