12202	141347	2	1556	16	4	1790	16	4	1790	matriculation	student	maiorennis			import from Matrikels2-0_PublicationVersion_20230816
12203	141348	2	1556	16	4	1790	16	4	1790	matriculation	student	maiorennis			import from Matrikels2-0_PublicationVersion_20230816
12204	141349	2	1556	17	4	1790	17	4	1790	matriculation	student	maiorennis			import from Matrikels2-0_PublicationVersion_20230816
12205	141350	2	1556	17	4	1790	17	4	1790	matriculation	student	maiorennis			import from Matrikels2-0_PublicationVersion_20230816
12206	141351	2	1556	19	4	1790	19	4	1790	matriculation	student	maiorennis			import from Matrikels2-0_PublicationVersion_20230816
12207	141353	2	1556	21	4	1790	21	4	1790	matriculation	student	maiorennis			import from Matrikels2-0_PublicationVersion_20230816
12208	141355	2	1556	27	4	1790	27	4	1790	matriculation	student	maiorennis			import from Matrikels2-0_PublicationVersion_20230816
12209	141356	2	1556	27	4	1790	27	4	1790	matriculation	student	maiorennis			import from Matrikels2-0_PublicationVersion_20230816
12210	141359	2	1556	30	4	1790	30	4	1790	matriculation	student	maiorennis			import from Matrikels2-0_PublicationVersion_20230816
12211	141360	2	1556	2	5	1790	2	5	1790	matriculation	student	maiorennis			import from Matrikels2-0_PublicationVersion_20230816
12212	141362	2	1556	7	5	1790	7	5	1790	matriculation	student	maiorennis			import from Matrikels2-0_PublicationVersion_20230816
12213	141364	2	1556	8	5	1790	8	5	1790	matriculation	student	maiorennis			import from Matrikels2-0_PublicationVersion_20230816
12214	141365	2	1556	19	5	1790	19	5	1790	matriculation	student	maiorennis			import from Matrikels2-0_PublicationVersion_20230816
12215	141366	2	1556	21	5	1790	21	5	1790	matriculation	student	maiorennis			import from Matrikels2-0_PublicationVersion_20230816
12216	141367	2	1556	21	5	1790	21	5	1790	matriculation	student	maiorennis			import from Matrikels2-0_PublicationVersion_20230816
12217	141368	2	1556	21	5	1790	21	5	1790	matriculation	student	maiorennis			import from Matrikels2-0_PublicationVersion_20230816
12218	141369	2	1556	22	5	1790	22	5	1790	matriculation	student	maiorennis			import from Matrikels2-0_PublicationVersion_20230816
12219	141370	2	1556	24	5	1790	24	5	1790	matriculation	student	maiorennis			import from Matrikels2-0_PublicationVersion_20230816
12220	141310	2	1556	12	3	1790	12	3	1790	matriculation	student	maiorennis			import from Matrikels2-0_PublicationVersion_20230816
12221	141373	2	1556	28	5	1790	28	5	1790	matriculation	student		nobilis		import from Matrikels2-0_PublicationVersion_20230816
12222	141374	2	1556	28	5	1790	28	5	1790	matriculation	student		nobilis		import from Matrikels2-0_PublicationVersion_20230816
12223	141375	2	1556	28	5	1790	28	5	1790	matriculation	student				import from Matrikels2-0_PublicationVersion_20230816
12224	141376	2	1556	28	5	1790	28	5	1790	matriculation	student	minorennis			import from Matrikels2-0_PublicationVersion_20230816
12225	141377	2	1556	28	5	1790	28	5	1790	matriculation	student	minorennis			import from Matrikels2-0_PublicationVersion_20230816
12226	141378	2	1556	28	5	1790	28	5	1790	matriculation	student	minorennis			import from Matrikels2-0_PublicationVersion_20230816
12227	141379	2	1556	28	5	1790	28	5	1790	matriculation	student	minorennis			import from Matrikels2-0_PublicationVersion_20230816
12228	141380	2	1556	28	5	1790	28	5	1790	matriculation	student	minorennis			import from Matrikels2-0_PublicationVersion_20230816
12229	141381	2	1556	28	5	1790	28	5	1790	matriculation	student	minorennis			import from Matrikels2-0_PublicationVersion_20230816
12230	141382	2	1556	28	5	1790	28	5	1790	matriculation	student	minorennis			import from Matrikels2-0_PublicationVersion_20230816
12231	141383	2	1556	28	5	1790	28	5	1790	matriculation	student	minorennis			import from Matrikels2-0_PublicationVersion_20230816
12232	141384	2	1556	28	5	1790	28	5	1790	matriculation	student	minorennis			import from Matrikels2-0_PublicationVersion_20230816
12233	141385	2	1556	28	5	1790	28	5	1790	matriculation	student	minorennis			import from Matrikels2-0_PublicationVersion_20230816
12234	141386	2	1556	28	5	1790	28	5	1790	matriculation	student	minorennis			import from Matrikels2-0_PublicationVersion_20230816
12235	141387	2	1556	28	5	1790	28	5	1790	matriculation	student	minorennis			import from Matrikels2-0_PublicationVersion_20230816
12236	141388	2	1556	28	5	1790	28	5	1790	matriculation	student	minorennis			import from Matrikels2-0_PublicationVersion_20230816
12237	141389	2	1556	28	5	1790	28	5	1790	matriculation	student	minorennis			import from Matrikels2-0_PublicationVersion_20230816
12238	141390	2	1556	28	5	1790	28	5	1790	matriculation	student	minorennis			import from Matrikels2-0_PublicationVersion_20230816
12239	141391	2	1556	28	5	1790	28	5	1790	matriculation	student	minorennis			import from Matrikels2-0_PublicationVersion_20230816
12240	141392	2	1556	28	5	1790	28	5	1790	matriculation	student	minorennis			import from Matrikels2-0_PublicationVersion_20230816
12241	141393	2	1556	28	5	1790	28	5	1790	matriculation	student	minorennis			import from Matrikels2-0_PublicationVersion_20230816
12242	141394	2	1556	28	5	1790	28	5	1790	matriculation	student	minorennis			import from Matrikels2-0_PublicationVersion_20230816
12243	141395	2	1556	28	5	1790	28	5	1790	matriculation	student	minorennis			import from Matrikels2-0_PublicationVersion_20230816
12244	141371	2	1556	25	5	1790	25	5	1790	matriculation	student	minorennis			import from Matrikels2-0_PublicationVersion_20230816
12245	141372	2	1556	25	5	1790	25	5	1790	matriculation	student	minorennis			import from Matrikels2-0_PublicationVersion_20230816
12246	141323	2	1556	28	3	1790	28	3	1790	matriculation	student	minorennis			import from Matrikels2-0_PublicationVersion_20230816
12247	141324	2	1556	28	3	1790	28	3	1790	matriculation	student	minorennis			import from Matrikels2-0_PublicationVersion_20230816
12248	141325	2	1556	28	3	1790	28	3	1790	matriculation	student	minorennis			import from Matrikels2-0_PublicationVersion_20230816
12249	141326	2	1556	28	3	1790	28	3	1790	matriculation	student	minorennis			import from Matrikels2-0_PublicationVersion_20230816
12250	141327	2	1556	28	3	1790	28	3	1790	matriculation	student	minorennis			import from Matrikels2-0_PublicationVersion_20230816
12251	141328	2	1556	28	3	1790	28	3	1790	matriculation	student	minorennis			import from Matrikels2-0_PublicationVersion_20230816
12252	141329	2	1556	28	3	1790	28	3	1790	matriculation	student	minorennis			import from Matrikels2-0_PublicationVersion_20230816
12253	141330	2	1556	28	3	1790	28	3	1790	matriculation	student	minorennis			import from Matrikels2-0_PublicationVersion_20230816
12254	141331	2	1556	28	3	1790	28	3	1790	matriculation	student	minorennis			import from Matrikels2-0_PublicationVersion_20230816
12255	141332	2	1556	28	3	1790	28	3	1790	matriculation	student	minorennis			import from Matrikels2-0_PublicationVersion_20230816
12256	141333	2	1556	28	3	1790	28	3	1790	matriculation	student	minorennis			import from Matrikels2-0_PublicationVersion_20230816
12257	141334	2	1556	28	3	1790	28	3	1790	matriculation	student	minorennis			import from Matrikels2-0_PublicationVersion_20230816
12258	141335	2	1556	28	3	1790	28	3	1790	matriculation	student	minorennis			import from Matrikels2-0_PublicationVersion_20230816
12259	141336	2	1556	28	3	1790	28	3	1790	matriculation	student	minorennis			import from Matrikels2-0_PublicationVersion_20230816
12260	141337	2	1556	28	3	1790	28	3	1790	matriculation	student	minorennis			import from Matrikels2-0_PublicationVersion_20230816
12261	141338	2	1556	28	3	1790	28	3	1790	matriculation	student	minorennis			import from Matrikels2-0_PublicationVersion_20230816
12262	141290	2	1556	30	1	1790	30	1	1790	matriculation	student		nobilis		import from Matrikels2-0_PublicationVersion_20230816
12263	141404	2	1556	16	6	1790	16	6	1790	matriculation	student		nobilis		import from Matrikels2-0_PublicationVersion_20230816
12264	141408	2	1556	22	6	1790	22	6	1790	matriculation	student		nobilis		import from Matrikels2-0_PublicationVersion_20230816
12265	141396	2	1556	31	5	1790	31	5	1790	matriculation	student	maiorennis			import from Matrikels2-0_PublicationVersion_20230816
12266	141397	2	1556	1	6	1790	1	6	1790	matriculation	student	maiorennis			import from Matrikels2-0_PublicationVersion_20230816
12267	141398	2	1556	5	6	1790	5	6	1790	matriculation	student	maiorennis			import from Matrikels2-0_PublicationVersion_20230816
12268	141400	2	1556	6	6	1790	6	6	1790	matriculation	student	maiorennis			import from Matrikels2-0_PublicationVersion_20230816
12269	141401	2	1556	8	6	1790	8	6	1790	matriculation	student	maiorennis			import from Matrikels2-0_PublicationVersion_20230816
12270	141402	2	1556	8	6	1790	8	6	1790	matriculation	student	maiorennis			import from Matrikels2-0_PublicationVersion_20230816
12271	141403	2	1556	10	6	1790	10	6	1790	matriculation	student	maiorennis			import from Matrikels2-0_PublicationVersion_20230816
12272	141405	2	1556	16	6	1790	16	6	1790	matriculation	student	maiorennis			import from Matrikels2-0_PublicationVersion_20230816
12273	141406	2	1556	17	6	1790	17	6	1790	matriculation	student	maiorennis			import from Matrikels2-0_PublicationVersion_20230816
12274	141407	2	1556	21	6	1790	21	6	1790	matriculation	student	maiorennis			import from Matrikels2-0_PublicationVersion_20230816
12275	141471	2	1556	15	7	1790	15	7	1790	matriculation	student	maiorennis			import from Matrikels2-0_PublicationVersion_20230816
12276	141472	2	1556	17	7	1790	17	7	1790	matriculation	student	maiorennis			import from Matrikels2-0_PublicationVersion_20230816
12277	141473	2	1556	22	7	1790	22	7	1790	matriculation	student	maiorennis			import from Matrikels2-0_PublicationVersion_20230816
12278	141474	2	1556	26	7	1790	26	7	1790	matriculation	student	maiorennis			import from Matrikels2-0_PublicationVersion_20230816
12279	141475	2	1556	27	7	1790	27	7	1790	matriculation	student	maiorennis			import from Matrikels2-0_PublicationVersion_20230816
12280	141476	2	1556	27	7	1790	27	7	1790	matriculation	student	maiorennis			import from Matrikels2-0_PublicationVersion_20230816
12281	141477	2	1556	29	7	1790	29	7	1790	matriculation	student	maiorennis			import from Matrikels2-0_PublicationVersion_20230816
12282	141478	2	1556	31	7	1790	31	7	1790	matriculation	student	maiorennis			import from Matrikels2-0_PublicationVersion_20230816
12283	141479	2	1556	31	7	1790	31	7	1790	matriculation	student	maiorennis			import from Matrikels2-0_PublicationVersion_20230816
12284	141480	2	1556	1	8	1790	1	8	1790	matriculation	student	maiorennis			import from Matrikels2-0_PublicationVersion_20230816
12285	141481	2	1556	2	8	1790	2	8	1790	matriculation	student	maiorennis			import from Matrikels2-0_PublicationVersion_20230816
12286	141482	2	1556	5	8	1790	5	8	1790	matriculation	student	maiorennis			import from Matrikels2-0_PublicationVersion_20230816
12287	141483	2	1556	10	8	1790	10	8	1790	matriculation	student	maiorennis			import from Matrikels2-0_PublicationVersion_20230816
12288	141484	2	1556	17	8	1790	17	8	1790	matriculation	student	maiorennis			import from Matrikels2-0_PublicationVersion_20230816
12289	141485	2	1556	30	8	1790	30	8	1790	matriculation	student	maiorennis			import from Matrikels2-0_PublicationVersion_20230816
12290	141409	2	1556	10	7	1790	10	7	1790	matriculation	student	minorennis			import from Matrikels2-0_PublicationVersion_20230816
12291	141410	2	1556	10	7	1790	10	7	1790	matriculation	student	minorennis			import from Matrikels2-0_PublicationVersion_20230816
12292	141411	2	1556	10	7	1790	10	7	1790	matriculation	student	minorennis			import from Matrikels2-0_PublicationVersion_20230816
12293	141412	2	1556	10	7	1790	10	7	1790	matriculation	student	minorennis			import from Matrikels2-0_PublicationVersion_20230816
12294	141413	2	1556	10	7	1790	10	7	1790	matriculation	student	minorennis			import from Matrikels2-0_PublicationVersion_20230816
